entrez_gene_id	hugo_symbol
407023	MIR299
80821	DDHD1
23034	SAMD4A
5104	SERPINA5
7343	UBTF
342979	PALM3
9149	DYRK1B
79088	ZNF426
23443	SLC35A3
3713	IVL
57419	SLC24A3
7529	YWHAB
151188	ARL6IP6
6694	SPP2
859	CAV3
441054	C4orf47
285671	RNF180
7128	TNFAIP3
8434	RECK
3695	ITGB7
442905	MIR337
10200	MPHOSPH6
3216	HOXB6
201501	ZBTB7C
1628	DBP
56900	TMEM167B
9741	LAPTM4A
79017	GGCT
203523	ZNF449
3563	IL3RA
219771	CCNY
22944	KIN
79102	RNF26
55048	VPS37C
9846	GAB2
81537	SGPP1
25837	RAB26
114034	TOE1
26090	ABHD12
56255	TMX4
23759	PPIL2
2274	FHL2
23066	CAND2
7862	BRPF1
8532	CPZ
1812	DRD1
5701	PSMC2
79923	NANOG
3621	ING1
4993	OR2C1
65251	ZNF649
64092	SAMSN1
254950	KRTAP15-1
79019	CENPM
200539	ANKRD23
347736	NME9
993	CDC25A
3107	HLA-C
6733	SRPK2
25946	ZNF385A
5836	PYGL
1613	DAPK3
1548	CYP2A6
7391	USF1
1600	DAB1
128866	CHMP4B
9781	RNF144A
214	ALCAM
23070	CMTR1
346517	OR6V1
8326	FZD9
9046	DOK2
90060	CCDC120
390261	OR6M1
1937	EEF1G
6564	SLC15A1
147011	PROCA1
84617	TUBB6
284293	HMSD
339318	ZNF181
2091	FBL
112703	FAM71E1
9887	SMG7
1739	DLG1
153642	ARSK
79618	HMBOX1
23514	SPIDR
159013	CXorf38
119548	PNLIPRP3
222	ALDH3B2
23583	SMUG1
51004	COQ6
4329	ALDH6A1
396	ARHGDIA
2323	FLT3LG
63925	ZNF335
85395	FAM207A
6722	SRF
168667	BMPER
25822	DNAJB5
414328	IDNK
28655	TRAV27
83873	GPR61
127435	PODN
285266	ENTPD3-AS1
51705	EMCN
9308	CD83
203259	FAM219A
56981	PRDM11
85004	RERG
283365	OR6C6
585	BBS4
10025	MED16
51702	PADI3
79000	AUNIP
10388	SYCP2
100506866	TTN-AS1
200958	MUC20
9390	SLC22A13
84068	SLC10A7
26049	FAM169A
64168	NECAB1
27340	UTP20
55578	SUPT20H
51195	RAPGEFL1
5578	PRKCA
79090	TRAPPC6A
84174	SLA2
64405	CDH22
8563	THOC5
8540	AGPS
5967	REG1A
166614	DCLK2
253012	HEPACAM2
6855	SYP
338755	OR2AG2
28686	TRAV7
342527	SMTNL2
2063	NR2F6
2867	FFAR2
945	CD33
442038	SULT1C3
1386	ATF2
11275	KLHL2
1558	CYP2C8
196374	KRT78
283377	SPRYD4
4293	MAP3K9
54778	RNF111
55898	UNC45A
7571	ZNF23
7442	TRPV1
64132	XYLT2
10953	TOMM34
442247	RFPL4B
10279	PRSS16
10471	PFDN6
5090	PBX3
84056	KATNAL1
7314	UBB
116236	ABHD15
619505	SNORA21
125963	OR1M1
53347	UBASH3A
7982	ST7
3952	LEP
56943	ENY2
157695	TDRP
5082	PDCL
3443	IFNA6
572	BAD
3853	KRT6A
23495	TNFRSF13B
146722	CD300LF
115290	FBXO17
84243	ZDHHC18
79980	DSN1
28809	IGLV3-1
50	ACO2
2016	EMX1
2996	GYPE
6892	TAPBP
139728	PNCK
2316	FLNA
146	ADRA1D
3755	KCNG1
83697	SLC4A9
401375	GTF2IRD2P1
118738	ZNF488
5949	RBP3
160428	ALDH1L2
654429	LRTM2
55269	PSPC1
3895	KTN1
10197	PSME3
89884	LHX4
83953	FCAMR
79906	MORN1
22839	DLGAP4
257068	PLCXD2
25898	RCHY1
643226	GRXCR2
5617	PRL
79139	DERL1
9679	FAM53B
196740	VSTM4
118881	COMTD1
144715	RAD9B
123722	FSD2
29948	OSGIN1
11011	TLK2
114804	RNF157
56270	WDR45B
219293	ATAD3C
7818	DAP3
84950	PRPF38A
100533107	RTEL1-TNFRSF6B
30811	HUNK
150248	C22orf15
79586	CHPF
9079	LDB2
7430	EZR
2794	GNL1
64111	NPVF
8019	BRD3
641339	ZNF674
54518	APBB1IP
6309	SC5D
4659	PPP1R12A
10219	KLRG1
26020	LRP10
57718	PPP4R4
84656	GLYR1
55288	RHOT1
23149	FCHO1
26476	OR10J1
387590	TPTEP1
51807	TUBA8
114800	CCDC85A
7915	ALDH5A1
10575	CCT4
56203	LMOD3
8895	CPNE3
51442	VGLL1
1571	CYP2E1
221	ALDH3B1
338442	HCAR2
7846	TUBA1A
57697	FANCM
100125288	ZGLP1
6248	RSC1A1
388753	COA6
2049	EPHB3
54995	OXSM
1849	DUSP7
11259	FILIP1L
6691	SPINK2
1452	CSNK1A1
3274	HRH2
256987	SERINC5
51362	CDC40
28606	TRBV6-1
84955	NUDCD1
570	BAAT
114908	TMEM123
50515	CHST11
440107	PLEKHG7
144809	FAM216B
28640	TRAV41
1743	DLST
25984	KRT23
4804	NGFR
7083	TK1
55304	SPTLC3
2297	FOXD1
51069	MRPL2
9583	ENTPD4
56935	SMCO4
88455	ANKRD13A
140432	RNF113B
3500	IGHG1
81614	NIPA2
2628	GATM
4913	NTHL1
84901	NFATC2IP
645369	TMEM200C
163126	EID2
286826	LIN9
6202	RPS8
388633	LDLRAD1
165324	UBXN2A
23609	MKRN2
414	ARSD
25805	BAMBI
22849	CPEB3
10892	MALT1
57191	VN1R1
150465	TTL
22807	IKZF2
1040	CDS1
10923	SUB1
79810	PTCD2
55859	BEX1
186	AGTR2
10682	EBP
374454	KRT77
53349	ZFYVE1
9516	LITAF
4504	MT3
283999	TMEM235
100507410	C1QTNF1-AS1
7039	TGFA
1329	COX5B
79413	ZBED2
2712	GK2
5229	PGGT1B
3295	HSD17B4
2550	GABBR1
644150	WIPF3
6571	SLC18A2
414152	C10orf105
51317	PHF21A
726	CAPN5
27183	VPS4A
9170	LPAR2
126567	C2CD4C
89790	SIGLEC10
388695	LYSMD1
348487	FAM131C
84809	CROCCP2
4688	NCF2
8537	BCAS1
1291	COL6A1
25828	TXN2
4668	NAGA
165140	OXER1
100126793	GHRLOS
3568	IL5RA
727936	GXYLT2
285368	PRRT3
3954	LETM1
56105	PCDHGA11
167555	FAM151B
80177	MYCT1
346171	ZFP57
3062	HCRTR2
2020	EN2
4067	LYN
58493	INIP
4783	NFIL3
64102	TNMD
81855	SFXN3
5551	PRF1
9211	LGI1
84437	MSANTD4
7108	TM7SF2
63875	MRPL17
51700	CYB5R2
23344	ESYT1
10240	MRPS31
27253	PCDH17
10548	TM9SF1
1690	COCH
161497	STRC
771	CA12
9780	PIEZO1
406905	MIR1-2
9218	VAPA
84245	MRI1
7515	XRCC1
374955	SPATA21
25932	CLIC4
284541	CYP4A22
84455	EFCAB7
11146	GLMN
10893	MMP24
6525	SMTN
9908	G3BP2
117247	SLC16A10
168537	GIMAP7
114991	ZNF618
203328	SUSD3
407009	MIR224
2252	FGF7
401666	OR51A4
55275	VPS53
2874	GPS2
90649	ZNF486
9580	SOX13
3775	KCNK1
1375	CPT1B
8942	KYNU
1844	DUSP2
9364	RAB28
348926	FAM86EP
23511	NUP188
9937	DCLRE1A
55138	FAM90A1
390437	OR4N5
641298	SMG1P1
162083	C16orf82
55876	GSDMB
100134934	TEN1
339230	CCDC137
51599	LSR
162989	DEDD2
79763	ISOC2
401994	OR14I1
9077	DIRAS3
55184	DZANK1
80336	PABPC1L
1890	TYMP
4862	NPAS2
80210	ARMC9
80111	C3orf36
6259	RYK
100506994	PTPRG-AS1
3360	HTR4
285755	PPIL6
10107	TRIM10
112609	MRAP2
6619	SNAPC3
138255	C9orf135
729092	AGAP5
6171	RPL41
1071	CETP
57799	RAB40C
80152	CENPT
10237	SLC35B1
64446	DNAI2
80776	B9D2
112401	BIRC8
57573	ZNF471
22854	NTNG1
3362	HTR6
23394	ADNP
875	CBS
86	ACTL6A
2919	CXCL1
5098	PCDHGC3
5167	ENPP1
1460	CSNK2B
401387	LRRD1
4920	ROR2
91851	CHRDL1
119772	OR52M1
83786	FRMD8
678655	CD27-AS1
2974	GUCY1B2
7043	TGFB3
145946	SPATA8
10261	IGSF6
284085	KRT18P55
5718	PSMD12
391104	VHLL
339855	KY
389549	FEZF1
157378	TMEM65
84131	CEP78
1968	EIF2S3
9469	CHST3
627	BDNF
23059	CLUAP1
197331	TUBB8P7
163049	ZNF791
51340	CRNKL1
28786	IGLV4-3
7095	SEC62
134288	TMEM174
23229	ARHGEF9
220074	LRTOMT
4256	MGP
23463	ICMT
78997	GDAP1L1
29063	ZCCHC4
100532732	MSH5-SAPCD1
54769	DIRAS2
84336	TMEM101
25974	MMACHC
1385	CREB1
5500	PPP1CB
54763	ROPN1
285501	LINC01098
119391	GSTO2
5464	PPA1
145389	SLC38A6
55272	IMP3
4910	NTF6A
387	RHOA
8772	FADD
29965	CDIP1
80325	ABTB1
201965	RWDD4
6150	MRPL23
387273	KRTAP5-10
116092	DNTTIP1
79101	TAF1D
29851	ICOS
130	ADH6
79894	ZNF672
140767	NRSN1
767583	SNORD114-7
115362	GBP5
8099	CDK2AP1
386674	KRTAP10-6
6003	RGS13
57092	PCNP
152789	JAKMIP1
29922	NME7
84265	POLR3GL
23566	LPAR3
283471	TMPRSS12
147687	ZNF417
8846	ALKBH1
50862	RNF141
1775	DNASE1L2
140686	WFDC3
7903	ST8SIA4
55316	RSAD1
10287	RGS19
6529	SLC6A1
63915	BLOC1S5
80824	DUSP16
116228	COX20
51256	TBC1D7
54840	APTX
138716	RPP25L
27319	BHLHE22
83401	ELOVL3
55837	EAPP
161198	CLEC14A
343	AQP8
763	CA5A
6517	SLC2A4
3959	LGALS3BP
79643	CHMP6
388468	POTEC
4616	GADD45B
199746	U2AF1L4
83658	DYNLRB1
54976	C20orf27
100532737	ATP6V1G2-DDX39B
4337	MOCS1
407053	MIR96
10061	ABCF2
100130274	CCDC166
403341	ZBTB34
138162	C9orf116
9022	CLIC3
2833	CXCR3
2304	FOXE1
81889	FAHD1
1848	DUSP6
84725	PLEKHA8
1369	CPN1
144348	ZNF664
55707	NECAP2
6045	RNF2
256815	C10orf67
56942	CMC2
9144	SYNGR2
29107	NXT1
27429	HTRA2
668	FOXL2
643155	SMIM15
10409	BASP1
57126	CD177
6152	RPL24
10668	CGRRF1
272	AMPD3
79096	C11orf49
55080	TAPBPL
123775	C16orf46
149775	GNAS-AS1
51601	LIPT1
345557	PLCXD3
2697	GJA1
10246	SLC17A2
57570	TRMT5
1728	NQO1
100873794	ASNSP5
8668	EIF3I
115019	SLC26A9
23585	TMEM50A
26525	IL36RN
152503	SH3D19
26234	FBXL5
106480730	C4B-AS1
162655	ZNF519
26061	HACL1
79170	PRR15L
200025	PFN1P3
171484	FAM9C
181	AGRP
339175	METTL2A
221079	ARL5B
5950	RBP4
100422944	MIR3186
51207	DUSP13
866	SERPINA6
4682	NUBP1
100312830	VN1R85P
4946	OAZ1
27347	STK39
8292	COLQ
100128327	TRAPPC3L
7341	SUMO1
4762	NEUROG1
9976	CLEC2B
23186	RCOR1
8819	SAP30
4922	NTS
10420	TESK2
51522	TMEM14C
26271	FBXO5
6882	TAF11
1081	CGA
51728	POLR3K
1043	CD52
3336	HSPE1
93487	MAPK1IP1L
80774	LIMD2
5341	PLEK
387267	KRTAP5-4
148170	CDC42EP5
10221	TRIB1
6282	S100A11
79856	SNX22
4883	NPR3
285636	C5orf51
1128	CHRM1
51309	ARMCX1
374666	WASH3P
5031	P2RY6
8788	DLK1
57798	GATAD1
29124	LGALS13
221547	RANP1
285	ANGPT2
84419	C15orf48
7091	TLE4
3543	IGLL1
84648	LCE3D
50636	ANO7
51616	TAF9B
81851	KRTAP1-1
1406	CRX
51727	CMPK1
10233	LRRC23
9622	KLK4
3148	HMGB2
632	BGLAP
63905	MANBAL
129880	BBS5
123904	NRN1L
5350	PLN
129138	ANKRD54
440051	KRTAP5-11
8655	DYNLL1
6636	SNRPF
5983	RFC3
51222	ZNF219
145864	HAPLN3
91862	MARVELD3
100130311	C17orf107
56907	SPIRE1
6277	S100A6
5511	PPP1R8
56888	KCMF1
3093	UBE2K
4283	CXCL9
8992	ATP6V0E1
84340	GFM2
135295	SRSF12
10169	SERF2
51409	HEMK1
839	CASP6
8756	ADAM7
6617	SNAPC1
339123	JMJD8
4702	NDUFA8
401551	WDR38
6484	ST3GAL4
644591	PPIAL4G
8620	NPFF
55014	STX17
317662	FAM149B1
284018	C17orf58
1472	CST4
4105	MAGEA6
10572	SIVA1
106479339	RN7SL319P
56156	TEX13B
7474	WNT5A
1411	CRYBA1
6289	SAA2
64754	SMYD3
389524	GTF2IRD2B
51400	PPME1
3078	CFHR1
337970	KRTAP19-3
1618	DAZL
9464	HAND2
106481774	RNU6-721P
60561	RINT1
388272	C16orf87
6899	TBX1
57590	WDFY1
106479794	RNU6-516P
1371	CPOX
389421	LIN28B
113444	SMIM12
5217	PFN2
348995	NUP43
10158	PDZK1IP1
123355	LRRC28
90390	MED30
3149	HMGB3
5300	PIN1
729020	RPEL1
51091	SEPSECS
5686	PSMA5
57128	LYRM4
79792	GSDMD
2355	FOSL2
3479	IGF1
25849	PARM1
256309	CCDC110
340719	NANOS1
55970	GNG12
534	ATP6V1G2
1152	CKB
57139	RGL3
6506	SLC1A2
83447	SLC25A31
51307	FAM53C
55695	NSUN5
4051	CYP4F3
7171	TPM4
2959	GTF2B
63826	SRR
2123	EVI2A
388611	CD164L2
26123	TCTN3
100873744	PFN1P8
106480204	RNU2-17P
128486	FITM2
6640	SNTA1
84623	KIRREL3
25844	YIPF3
2213	FCGR2B
127124	ATP6V1G3
84337	ELOF1
5342	PLGLB2
219541	MED19
6234	RPS28
25870	SUMF2
1318	SLC31A2
51652	CHMP3
389	RHOC
113277	TMEM106A
353514	LILRA5
407977	TNFSF12-TNFSF13
55652	SLC48A1
2271	FH
10393	ANAPC10
83463	MXD3
5870	RAB6A
129787	TMEM18
23588	KLHDC2
79626	TNFAIP8L2
55486	PARL
65055	REEP1
51142	CHCHD2
653509	SFTPA1
10929	SRSF8
7567	ZNF19
28511	NKIRAS2
51181	DCXR
389856	USP27X
5523	PPP2R3A
29094	LGALSL
28976	ACAD9
348	APOE
134548	SOWAHA
51123	ZNF706
5638	PRRG1
51374	ATRAID
54848	ARHGEF38
441150	C6orf226
79482	OR5AL1
57151	LYZL6
6997	TDGF1
9512	PMPCB
28957	MRPS28
57132	CHMP1B
55450	CAMK2N1
3872	KRT17
6790	AURKA
5372	PMM1
221443	OARD1
23270	TSPYL4
6704	SPRR2E
481	ATP1B1
5816	PVALB
10640	EXOC5
3111	HLA-DOA
2834	PRLHR
8833	GMPS
474	ATOH1
261729	STEAP2
80380	PDCD1LG2
51278	IER5
10625	IVNS1ABP
54810	GIPC2
100126299	VTRNA2-1
55332	DRAM1
404672	GTF2H5
1716	DGUOK
10666	CD226
221458	KIF6
259240	WFDC9
64376	IKZF5
2026	ENO2
89882	TPD52L3
842	CASP9
10791	VAMP5
84071	ARMC2
11224	RPL35
494118	SPANXN1
106478999	RNA5SP206
3049	HBQ1
1142	CHRNB3
153571	C5orf38
9506	PAGE4
8877	SPHK1
2205	FCER1A
399665	FAM102A
7024	TFCP2
401474	SAMD12
5527	PPP2R5C
219749	ZNF25
160365	CLECL1
10487	CAP1
1781	DYNC1I2
3048	HBG2
4609	MYC
11156	PTP4A3
54107	POLE3
54900	LAX1
374407	DNAJB13
55867	SLC22A11
10894	LYVE1
10956	OS9
253512	SLC25A30
25764	HYPK
8675	STX16
64772	ENGASE
54963	UCKL1
5467	PPARD
51537	MTFP1
84941	HSH2D
2885	GRB2
30820	KCNIP1
92283	ZNF461
83452	RAB33B
56623	INPP5E
124359	CDYL2
4701	NDUFA7
117145	THEM4
7356	SCGB1A1
3552	IL1A
10123	ARL4C
3212	HOXB2
6780	STAU1
163033	ZNF579
23204	ARL6IP1
2877	GPX2
57404	CYP20A1
3747	KCNC2
84066	TEX35
8673	VAMP8
38	ACAT1
100128378	LINC00696
6895	TARBP2
130752	MDH1B
754	PTTG1IP
4800	NFYA
57824	HMHB1
100048922	RPL35AP4
3188	HNRNPH2
252884	ZNF396
7001	PRDX2
57804	POLD4
1901	S1PR1
1415	CRYBB2
497189	TIFAB
54866	PPP1R14D
80345	ZSCAN16
57213	SPRYD7
339745	SPOPL
80740	LY6G6C
146542	ZNF688
5733	PTGER3
80832	APOL4
8715	NOL4
400916	CHCHD10
613212	CTXN3
10100	TSPAN2
388595	TMEM82
1470	CST2
221150	SKA3
124460	SNX20
83606	GUCD1
5564	PRKAB1
7003	TEAD1
388969	C2orf68
153218	SPINK13
54097	FAM3B
10879	SMR3B
23359	FAM189A1
6387	CXCL12
51119	SBDS
155400	NSUN5P1
26354	GNL3
54940	OCIAD1
51028	VPS36
404550	C16orf74
9352	TXNL1
1938	EEF2
7270	TTF1
3514	IGKC
220988	HNRNPA3
4999	ORC2
55069	TMEM248
119180	LYZL2
723961	INS-IGF2
51499	TRIAP1
59349	KLHL12
54386	TERF2IP
57335	ZNF286A
113235	SLC46A1
81611	ANP32E
9134	CCNE2
353145	LCE3E
26952	SMR3A
7200	TRH
131177	FAM3D
653404	FOXD4L6
988	CDC5L
6665	SOX15
90326	THAP3
25775	C22orf24
7545	ZIC1
222545	GPRC6A
101	ADAM8
3242	HPD
400566	C17orf97
27248	ERLEC1
4068	SH2D1A
2767	GNA11
57111	RAB25
5753	PTK6
441272	SPDYE3
6503	SLA
54734	RAB39A
23410	SIRT3
7388	UQCRH
155	ADRB3
340543	TCEAL5
10170	DHRS9
9753	ZSCAN12
441161	OOEP
222236	NAPEPLD
25906	ANAPC15
146540	ZNF785
83874	TBC1D10A
2488	FSHB
2695	GIP
56681	SAR1A
826	CAPNS1
8674	VAMP4
51014	TMED7
3267	AGFG1
8732	RNGTT
11157	LSM6
64236	PDLIM2
6996	TDG
84133	ZNRF3
414919	C8orf82
6273	S100A2
7274	TTPA
51164	DCTN4
386685	KRTAP10-12
11342	RNF13
80207	OPA3
89886	SLAMF9
167227	DCP2
2949	GSTM5
5320	PLA2G2A
84842	HPDL
84649	DGAT2
387923	SERP2
2641	GCG
6165	RPL35A
254958	REXO1L1P
2954	GSTZ1
9655	SOCS5
5715	PSMD9
64582	GPR135
10251	SPRY3
5954	RCN1
2300	FOXL1
147407	SLC25A52
3068	HDGF
10690	FUT9
118429	ANTXR2
440023	KRTAP5-6
57105	CYSLTR2
60386	SLC25A19
7620	ZNF69
57711	ZNF529
1363	CPE
55634	KRBOX4
54765	TRIM44
81542	TMX1
58496	LY6G5B
5456	POU3F4
10201	NME6
51645	PPIL1
10206	TRIM13
51126	NAA20
91445	RNF185
10113	PREB
6917	TCEA1
81631	MAP1LC3B
10838	ZNF275
9929	JOSD1
